46.0	920	0	142	184	False	
46.5	930	0	148	191	False	
47.0	940	0	149	194	False	
47.5	950	0	147	187	False	
48.0	960	0	116	176	False	
48.5	970	0	106	182	False	
49.0	980	0	99	190	False	
49.5	990	0	105	195	False	
50.0	1000	0	97	202	False	
50.5	1010	0	99	202	False	
51.0	1020	0	100	187	False	
51.5	1030	0	111	176	False	
52.0	1040	0	111	183	False	
52.5	1050	0	119	192	False	
53.0	1060	0	123	192	False	
53.5	1070	0	136	191	False	
54.0	1080	0	140	197	False	
54.5	1090	0	147	197	False	
55.0	1100	0	158	191	False	
55.5	1110	0	172	184	False	
56.0	1120	0	182	185	False	
56.5	1130	0	177	189	False	
57.0	1140	0	399	316	False	
57.5	1150	0	399	316	False	
58.0	1160	0	399	316	False	
58.5	1170	0	399	316	False	
59.0	1180	0	399	316	False	
59.5	1190	0	400	313	False	
60.0	1200	0	400	310	False	
60.5	1210	0	396	310	False	
61.0	1220	0	397	313	False	
61.5	1230	0	397	312	False	
62.0	1240	0	397	312	False	
62.5	1250	0	397	312	False	
63.0	1260	0	397	309	False	
63.5	1270	0	399	300	False	
64.0	1280	0	399	289	False	
64.5	1290	0	401	283	False	
65.0	1300	0	401	282	False	
65.5	1310	0	401	282	False	
66.0	1320	0	401	278	False	
66.5	1330	0	400	280	False	
67.0	1340	0	403	282	False	
67.5	1350	0	403	286	False	
68.0	1360	0	407	289	False	
68.5	1370	0	411	296	False	
69.0	1380	0	416	297	False	
69.5	1390	0	424	286	False	
70.0	1400	0	418	251	False	
70.5	1410	0	423	220	False	
71.0	1420	0	430	201	False	
71.5	1430	0	441	187	False	
72.0	1440	0	450	176	False	
72.5	1450	0	459	172	False	
73.0	1460	0	469	171	False	
73.5	1470	0	480	171	False	
74.0	1480	0	493	173	False	
74.5	1490	0	502	176	False	
75.0	1500	0	507	181	False	
75.5	1510	0	513	184	False	
76.0	1520	0	520	188	False	
76.5	1530	0	523	193	False	
77.0	1540	0	528	195	False	
77.5	1550	0	532	198	False	
78.0	1560	0	537	198	False	
78.5	1570	0	536	196	False	
79.0	1580	0	536	196	False	
79.5	1590	0	536	196	False	
80.0	1600	0	514	191	False	
80.5	1610	0	487	190	False	
81.0	1620	0	465	183	False	
81.5	1630	0	455	180	False	
82.0	1640	0	440	178	False	
82.5	1650	0	434	178	False	
83.0	1660	0	434	176	False	
83.5	1670	0	438	181	False	
84.0	1680	0	443	176	False	
84.5	1690	0	451	180	False	
85.0	1700	0	463	174	False	
85.5	1710	0	473	176	False	
86.0	1720	0	481	174	False	
86.5	1730	0	489	178	False	
87.0	1740	0	498	171	False	
87.5	1750	0	378	302	False	
88.0	1760	0	378	308	False	
88.5	1770	0	378	308	False	
89.0	1780	0	378	308	False	
89.5	1790	0	378	308	False	
90.0	1800	0	387	312	False	
90.5	1810	0	387	312	False	
91.0	1820	0	396	314	False	
91.5	1830	0	402	314	False	
92.0	1840	0	416	315	False	
92.5	1850	0	427	316	False	
93.0	1860	0	437	316	False	
93.5	1870	0	447	316	False	
94.0	1880	0	455	313	False	
94.5	1890	0	455	313	False	
95.0	1900	0	461	310	False	
95.5	1910	0	465	309	False	
96.0	1920	0	466	309	False	
96.5	1930	0	471	309	False	
97.0	1940	0	467	313	False	
97.5	1950	0	468	313	False	
98.0	1960	0	475	316	False	
98.5	1970	0	470	316	False	
99.0	1980	0	468	313	False	
99.5	1990	0	468	308	False	
100.0	2000	0	480	288	False	
100.5	2010	0	488	260	False	
101.0	2020	0	498	238	False	
101.5	2030	0	501	229	False	
102.0	2040	0	499	223	False	
102.5	2050	0	487	216	False	
103.0	2060	0	482	208	False	
103.5	2070	0	482	203	False	
104.0	2080	0	475	200	False	
104.5	2090	0	469	195	False	
105.0	2100	0	469	195	False	
105.5	2110	0	472	193	False	
106.0	2120	0	482	195	False	
106.5	2130	0	494	199	False	
107.0	2140	0	499	204	False	
107.5	2150	0	504	204	False	
108.0	2160	0	514	205	False	
108.5	2170	0	528	197	False	
109.0	2180	0	533	203	False	
109.5	2190	0	530	209	False	
110.0	2200	0	519	212	False	
110.5	2210	0	519	211	False	
111.0	2220	0	523	208	False	
111.5	2230	0	543	201	False	
112.0	2240	0	545	204	False	
112.5	2250	0	540	208	False	
113.0	2260	0	539	208	False	
113.5	2270	0	537	208	False	
114.0	2280	0	529	208	False	
114.5	2290	0	524	209	False	
115.0	2300	0	519	209	False	
115.5	2310	0	515	210	False	
116.0	2320	0	510	210	False	
116.5	2330	0	509	210	False	
117.0	2340	0	508	209	False	
117.5	2350	0	521	204	False	
118.0	2360	0	361	290	False	
118.5	2370	0	366	289	False	
119.0	2380	0	366	292	False	
119.5	2390	0	366	292	False	
120.0	2400	0	375	294	False	
120.5	2410	0	380	294	False	
121.0	2420	0	384	295	False	
121.5	2430	0	387	295	False	
122.0	2440	0	396	295	False	
122.5	2450	0	405	302	False	
123.0	2460	0	405	302	False	
123.5	2470	0	417	293	False	
124.0	2480	0	432	241	False	
124.5	2490	0	427	219	False	
125.0	2500	0	423	208	False	
125.5	2510	0	423	202	False	
126.0	2520	0	420	194	False	
126.5	2530	0	416	191	False	
127.0	2540	0	416	188	False	
127.5	2550	0	416	188	False	
128.0	2560	0	421	188	False	
128.5	2570	0	424	185	False	
129.0	2580	0	426	185	False	
129.5	2590	0	435	180	False	
130.0	2600	0	441	180	False	
130.5	2610	0	448	180	False	
131.0	2620	0	463	180	False	
131.5	2630	0	489	183	False	
132.0	2640	0	518	191	False	
132.5	2650	0	541	199	False	
133.0	2660	0	553	203	False	
133.5	2670	0	553	204	False	
134.0	2680	0	553	204	False	
134.5	2690	0	553	207	False	
135.0	2700	0	550	209	False	
135.5	2710	0	548	210	False	
136.0	2720	0	545	210	False	
136.5	2730	0	545	210	False	
137.0	2740	0	544	210	False	
137.5	2750	0	542	210	False	
138.0	2760	0	542	210	False	
138.5	2770	0	534	209	False	
139.0	2780	0	528	204	False	
139.5	2790	0	528	202	False	
140.0	2800	0	529	199	False	
140.5	2810	0	532	199	False	
141.0	2820	0	529	201	False	
141.5	2830	0	528	201	False	
142.0	2840	0	534	201	False	
142.5	2850	0	535	201	False	
143.0	2860	0	543	201	False	
143.5	2870	0	543	198	False	
144.0	2880	0	541	198	False	
144.5	2890	0	541	202	False	
145.0	2900	0	535	202	False	
145.5	2910	0	534	206	False	
146.0	2920	0	530	206	False	
146.5	2930	0	540	201	False	
147.0	2940	0	545	200	False	
147.5	2950	0	546	200	False	
148.0	2960	0	546	207	False	
148.5	2970	0	187	201	False	
149.0	2980	0	178	202	False	
149.5	2990	0	165	202	False	
150.0	3000	0	156	209	False	
150.5	3010	0	153	210	False	
151.0	3020	0	149	215	False	
151.5	3030	0	144	216	False	
152.0	3040	0	130	219	False	
152.5	3050	0	121	220	False	
153.0	3060	0	103	222	False	
153.5	3070	0	93	228	False	
154.0	3080	0	112	229	False	
154.5	3090	0	134	220	False	
155.0	3100	0	160	206	False	
155.5	3110	0	178	197	False	
156.0	3120	0	194	186	False	
156.5	3130	0	201	182	False	
157.0	3140	0	200	182	False	
157.5	3150	0	195	186	False	
158.0	3160	0	192	189	False	
158.5	3170	0	178	189	False	
159.0	3180	0	172	183	False	
159.5	3190	0	169	185	False	
160.0	3200	0	161	181	False	
160.5	3210	0	153	181	False	
161.0	3220	0	153	183	False	
161.5	3230	0	156	188	False	
162.0	3240	0	169	188	False	
162.5	3250	0	184	190	False	
163.0	3260	0	195	190	False	
163.5	3270	0	202	190	False	
164.0	3280	0	187	187	False	
164.5	3290	0	186	191	False	
165.0	3300	0	182	195	False	
165.5	3310	0	178	200	False	
166.0	3320	0	183	195	False	
166.5	3330	0	189	189	False	
167.0	3340	0	194	185	False	
167.5	3350	0	195	184	False	
168.0	3360	0	195	184	False	
168.5	3370	0	195	184	False	
169.0	3380	0	195	184	False	
169.5	3390	0	164	178	False	
170.0	3400	0	144	177	False	
170.5	3410	0	132	178	False	
171.0	3420	0	122	180	False	
171.5	3430	0	120	186	False	
172.0	3440	0	120	187	False	
172.5	3450	0	120	189	False	
173.0	3460	0	115	197	False	
173.5	3470	0	97	191	False	
174.0	3480	0	97	191	False	
174.5	3490	0	103	202	False	
175.0	3500	0	106	202	False	
175.5	3510	0	95	203	False	
176.0	3520	0	95	203	False	
176.5	3530	0	116	197	False	
177.0	3540	0	127	198	False	
177.5	3550	0	128	203	False	
178.0	3560	0	132	195	False	
178.5	3570	0	144	186	False	
179.0	3580	0	549	218	False	
179.5	3590	0	532	226	False	
180.0	3600	0	520	231	False	
180.5	3610	0	505	241	False	
181.0	3620	0	494	244	False	
181.5	3630	0	485	256	False	
182.0	3640	0	474	260	False	
182.5	3650	0	454	265	False	
183.0	3660	0	448	265	False	
183.5	3670	0	434	273	False	
184.0	3680	0	425	276	False	
184.5	3690	0	412	280	False	
185.0	3700	0	406	280	False	
185.5	3710	0	395	280	False	
186.0	3720	0	386	278	False	
186.5	3730	0	378	278	False	
187.0	3740	0	364	280	False	
187.5	3750	0	364	276	False	
188.0	3760	0	359	276	False	
188.5	3770	0	347	276	False	
189.0	3780	0	344	276	False	
189.5	3790	0	338	276	False	
190.0	3800	0	338	276	False	
190.5	3810	0	338	276	False	
191.0	3820	0	338	276	False	
191.5	3830	0	338	276	False	
192.0	3840	0	338	276	False	
192.5	3850	0	338	276	False	
193.0	3860	0	338	276	False	
193.5	3870	0	338	276	False	
194.0	3880	0	256	233	False	
194.5	3890	0	256	211	False	
195.0	3900	0	248	203	False	
195.5	3910	0	229	201	False	
196.0	3920	0	212	199	False	
196.5	3930	0	192	195	False	
197.0	3940	0	177	195	False	
197.5	3950	0	164	192	False	
198.0	3960	0	136	187	False	
198.5	3970	0	118	188	False	
199.0	3980	0	98	182	False	
199.5	3990	0	78	187	False	
200.0	4000	0	81	196	False	
200.5	4010	0	81	196	False	
201.0	4020	0	81	196	False	
201.5	4030	0	81	196	False	
202.0	4040	0	81	196	False	
202.5	4050	0	81	196	False	
203.0	4060	0	81	196	False	
203.5	4070	0	81	196	False	
204.0	4080	0	81	196	False	
204.5	4090	0	81	196	False	
205.0	4100	0	81	196	False	
205.5	4110	0	123	199	False	
206.0	4120	0	132	199	False	
206.5	4130	0	134	204	False	
207.0	4140	0	138	204	False	
207.5	4150	0	141	204	False	
208.0	4160	0	141	204	False	
208.5	4170	0	127	200	False	
209.0	4180	0	116	199	False	
209.5	4190	0	113	199	False	
210.0	4200	0	446	321	False	
210.5	4210	0	474	324	False	
211.0	4220	0	503	324	False	
211.5	4230	0	531	322	False	
212.0	4240	0	556	322	False	
212.5	4250	0	572	324	False	
213.0	4260	0	572	324	False	
213.5	4270	0	572	324	False	
214.0	4280	0	572	324	False	
214.5	4290	0	572	324	False	
215.0	4300	0	572	324	False	
215.5	4310	0	505	290	False	
216.0	4320	0	492	256	False	
216.5	4330	0	482	236	False	
217.0	4340	0	478	221	False	
217.5	4350	0	473	213	False	
218.0	4360	0	469	204	False	
218.5	4370	0	464	201	False	
219.0	4380	0	459	200	False	
219.5	4390	0	459	195	False	
220.0	4400	0	473	196	False	
220.5	4410	0	483	196	False	
221.0	4420	0	492	196	False	
221.5	4430	0	509	196	False	
222.0	4440	0	518	196	False	
222.5	4450	0	524	196	False	
223.0	4460	0	532	200	False	
223.5	4470	0	520	208	False	
224.0	4480	0	501	212	False	
224.5	4490	0	480	222	False	
225.0	4500	0	464	231	False	
225.5	4510	0	446	237	False	
226.0	4520	0	427	241	False	
226.5	4530	0	412	248	False	
227.0	4540	0	399	249	False	
227.5	4550	0	394	249	False	
228.0	4560	0	377	244	False	
228.5	4570	0	379	242	False	
229.0	4580	0	384	240	False	
229.5	4590	0	399	233	False	
230.0	4600	0	427	227	False	
230.5	4610	0	444	222	False	
231.0	4620	0	455	220	False	
231.5	4630	0	439	230	False	
232.0	4640	0	425	243	False	
232.5	4650	0	413	249	False	
233.0	4660	0	399	259	False	
233.5	4670	0	378	264	False	
234.0	4680	0	367	269	False	
234.5	4690	0	367	269	False	
235.0	4700	0	367	269	False	
235.5	4710	0	367	269	False	
236.0	4720	0	367	269	False	
236.5	4730	0	367	269	False	
237.0	4740	0	367	269	False	
237.5	4750	0	249	243	False	
238.0	4760	0	235	232	False	
238.5	4770	0	221	219	False	
239.0	4780	0	219	212	False	
239.5	4790	0	211	205	False	
240.0	4800	0	523	326	False	
240.5	4810	0	508	332	False	
241.0	4820	0	500	330	False	
241.5	4830	0	491	332	False	
242.0	4840	0	491	332	False	
242.5	4850	0	499	335	False	
243.0	4860	0	502	336	False	
243.5	4870	0	507	339	False	
244.0	4880	0	514	339	False	
244.5	4890	0	514	339	False	
245.0	4900	0	514	339	False	
245.5	4910	0	514	339	False	
246.0	4920	0	514	339	False	
246.5	4930	0	568	285	False	
247.0	4940	0	541	288	False	
247.5	4950	0	523	285	False	
248.0	4960	0	493	286	False	
248.5	4970	0	461	289	False	
249.0	4980	0	438	295	False	
249.5	4990	0	411	300	False	
250.0	5000	0	389	309	False	
250.5	5010	0	387	309	False	
251.0	5020	0	376	315	False	
251.5	5030	0	375	320	False	
252.0	5040	0	371	324	False	
252.5	5050	0	366	329	False	
253.0	5060	0	366	330	False	
253.5	5070	0	366	335	False	
254.0	5080	0	366	339	False	
254.5	5090	0	366	340	False	
255.0	5100	0	366	343	False	
255.5	5110	0	366	351	False	
256.0	5120	0	366	351	False	
256.5	5130	0	366	351	False	
257.0	5140	0	366	351	False	
257.5	5150	0	367	352	False	
258.0	5160	0	369	354	False	
258.5	5170	0	370	355	False	
259.0	5180	0	370	355	False	
259.5	5190	0	371	355	False	
260.0	5200	0	371	355	False	
260.5	5210	0	385	337	False	
261.0	5220	0	385	338	False	
261.5	5230	0	392	331	False	
262.0	5240	0	400	331	False	
262.5	5250	0	408	329	False	
263.0	5260	0	449	320	False	
263.5	5270	0	470	324	False	
264.0	5280	0	515	307	False	
264.5	5290	0	551	289	False	
265.0	5300	0	576	278	False	
265.5	5310	0	591	266	False	
266.0	5320	0	594	260	False	
266.5	5330	0	596	253	False	
267.0	5340	0	594	253	False	
267.5	5350	0	589	253	False	
268.0	5360	0	588	253	False	
268.5	5370	0	585	253	False	
269.0	5380	0	571	266	False	
269.5	5390	0	562	268	False	
270.0	5400	0	559	274	False	
270.5	5410	0	554	278	False	
271.0	5420	0	563	289	False	
271.5	5430	0	567	287	False	
272.0	5440	0	570	286	False	
272.5	5450	0	576	285	False	
273.0	5460	0	577	285	False	
273.5	5470	0	580	287	False	
274.0	5480	0	581	293	False	
274.5	5490	0	581	296	False	
275.0	5500	0	581	296	False	
275.5	5510	0	581	296	False	
276.0	5520	0	581	296	False	
276.5	5530	0	553	273	False	
277.0	5540	0	534	252	False	
277.5	5550	0	529	226	False	
278.0	5560	0	524	214	False	
278.5	5570	0	524	211	False	
279.0	5580	0	524	208	False	
279.5	5590	0	524	207	False	
280.0	5600	0	524	206	False	
280.5	5610	0	524	206	False	
281.0	5620	0	519	217	False	
281.5	5630	0	512	218	False	
282.0	5640	0	506	222	False	
282.5	5650	0	466	231	False	
283.0	5660	0	447	234	False	
283.5	5670	0	423	221	False	
284.0	5680	0	409	211	False	
284.5	5690	0	396	207	False	
285.0	5700	0	393	202	False	
285.5	5710	0	385	195	False	
286.0	5720	0	391	195	False	
286.5	5730	0	394	195	False	
287.0	5740	0	409	191	False	
287.5	5750	0	424	191	False	
288.0	5760	0	443	191	False	
288.5	5770	0	460	190	False	
289.0	5780	0	481	188	False	
289.5	5790	0	493	186	False	
290.0	5800	0	493	179	False	
290.5	5810	0	487	178	False	
291.0	5820	0	466	177	False	
291.5	5830	0	443	173	False	
292.0	5840	0	426	173	False	
292.5	5850	0	425	173	False	
293.0	5860	0	416	173	False	
293.5	5870	0	416	173	False	
294.0	5880	0	410	173	False	
294.5	5890	0	407	173	False	
295.0	5900	0	404	173	False	
295.5	5910	0	380	177	False	
296.0	5920	0	378	177	False	
296.5	5930	0	369	182	False	
297.0	5940	0	380	182	False	
297.5	5950	0	389	181	False	
298.0	5960	0	393	181	False	
298.5	5970	0	405	186	False	
299.0	5980	0	413	191	False	
299.5	5990	0	433	193	False	
300.0	6000	0	475	193	False	
300.5	6010	0	508	198	False	
